time;averagePm10;averageAirTemp;averageDewPointTemperature;averageRelativeHumidity;averageAirPressure;averageWindDirection;maxWindSpeed;averageWindSpeed;rainIntensity
"2018-03-08 20:00:00";63.516666666667;3.9716666666667;-2.56;62.471666666667;981.795;156;0.9;0.43;0
"2018-03-08 21:00:00";80.65;2.6016666666667;-3.04;66.395;981.96666666667;348;1.2;0.41;0
"2018-03-08 22:00:00";111.85;1.0933333333333;-3.9366666666667;69.178333333333;981.87833333333;312;1.3;0.54166666666667;0
"2018-03-08 23:00:00";117.16949152542;0.43333333333333;-4.3066666666667;70.565;981.89833333333;308;0.6;0.36666666666667;0
"2018-03-09 00:00:00";130.59322033898;-0.066666666666667;-4.62;71.465;981.88;300;0.9;0.52833333333333;0
"2018-03-09 01:00:00";131.71186440678;-0.535;-4.7666666666667;73.065;981.595;293;1;0.64833333333333;0
"2018-03-09 02:00:00";112.64406779661;-0.36166666666667;-4.6916666666667;72.578333333333;981.12166666667;329;0.8;0.44833333333333;0
"2018-03-09 03:00:00";100.79661016949;-0.62333333333333;-5.085;71.801666666667;980.71833333333;325;1.1;0.545;0
"2018-03-09 04:00:00";103.31666666667;-0.92833333333333;-5.39;71.766666666667;980.305;298;1.1;0.56666666666667;0
"2018-03-09 05:00:00";99.733333333333;-0.275;-4.935;70.798333333333;979.97666666667;287;1.1;0.59833333333333;0
"2018-03-09 06:00:00";98.016666666667;0.695;-4.2033333333333;69.761666666667;980.62333333333;293;2.1;1.12;0.033333333333333
"2018-03-09 07:00:00";45.9;3.5016666666667;-1.6083333333333;69.231666666667;981.60166666667;276;5.2;2.6066666666667;0.725
"2018-03-09 08:00:00";24.766666666667;5.3833333333333;-0.195;67.346666666667;981.84333333333;249;6.1;3.2516666666667;0
"2018-03-09 09:00:00";29.25;6.62;-0.56333333333333;60.268333333333;981.99;251;6.5;3.815;0
"2018-03-09 10:00:00";14.559322033898;7.9833333333333;-1.7833333333333;50.156666666667;982.03833333333;272;7.9;4.805;0
"2018-03-09 11:00:00";10.28813559322;8.625;-2.7666666666667;44.66;982.005;261;8;4.8883333333333;0
"2018-03-09 12:00:00";7.9333333333333;9.4283333333333;-4.1616666666667;38.153333333333;981.865;282;8;4.7183333333333;0
"2018-03-09 13:00:00";9.2203389830508;9.8483333333333;-3.93;37.726666666667;981.85333333333;260;7.2;4.9166666666667;0
"2018-03-09 14:00:00";8.2372881355932;9.6283333333333;-4.9083333333333;35.558333333333;982.05666666667;272;6.8;4.5566666666667;0
"2018-03-09 15:00:00";10.542372881356;8.695;-4.6066666666667;38.725;982.62666666667;271;6;3.5016666666667;0
"2018-03-09 16:00:00";13.593220338983;7.4483333333333;-4.6016666666667;42.191666666667;983.05;281;4.8;3.0233333333333;0
"2018-03-09 17:00:00";19.610169491525;6.335;-4.7566666666667;44.966666666667;983.36;280;2.9;1.6766666666667;0
"2018-03-09 18:00:00";32.35593220339;5.285;-4.7066666666667;48.53;983.475;245;2.1;1.3266666666667;0
"2018-03-09 19:00:00";45.813559322034;5.1516666666667;-4.7333333333333;48.908333333333;983.76166666667;264;1.8;0.93833333333333;0
"2018-03-09 20:00:00";57.440677966102;4.225;-4.77;52.003333333333;983.85166666667;254;0.9;0.45833333333333;0
"2018-03-09 21:00:00";82.949152542373;2.5483333333333;-4.965;57.748333333333;983.935;260;0.9;0.5;0
"2018-03-09 22:00:00";118.64406779661;1.755;-5.0566666666667;60.578333333333;984.10333333333;257;0.7;0.44666666666667;0
"2018-03-09 23:00:00";139.9;1.1566666666667;-5.105;63.018333333333;984.00166666667;271;0.8;0.54166666666667;0
"2018-03-10 00:00:00";152.61016949153;0.685;-4.8266666666667;66.665;983.86;244;1.3;0.76666666666667;0
"2018-03-10 01:00:00";150.76271186441;0.46;-4.6933333333333;68.361666666667;983.935;268;1;0.48333333333333;0
"2018-03-10 02:00:00";164.65;-0.22;-4.775;71.375;983.89333333333;270;1.1;0.685;0
"2018-03-10 03:00:00";166.33333333333;-0.205;-4.6816666666667;71.871666666667;983.695;305;1.2;0.51;0
"2018-03-10 04:00:00";151.78333333333;-0.5;-4.8783333333333;72.263333333333;983.65333333333;313;1.1;0.475;0
"2018-03-10 05:00:00";136.4406779661;-0.095;-4.61;71.628333333333;983.76333333333;315;1;0.485;0
"2018-03-10 06:00:00";136.86666666667;0.49333333333333;-4.2416666666667;70.578333333333;983.90333333333;280;1.1;0.51166666666667;0
"2018-03-10 07:00:00";114.50847457627;2.775;-2.88;66.455;983.94833333333;313;1.1;0.56833333333333;0
"2018-03-10 08:00:00";84.066666666667;6.4383333333333;-2.1916666666667;54.235;983.555;84;2.8;1.1866666666667;0
"2018-03-10 09:00:00";42.186440677966;8.815;-1.7716666666667;47.435;983.265;86;2.4;1.1066666666667;0
"2018-03-10 10:00:00";32.677966101695;10.65;-1.0166666666667;44.351666666667;983.15666666667;149;2.3;1.1633333333333;0
"2018-03-10 11:00:00";17.71186440678;11.828333333333;-0.26333333333333;43.335;982.74333333333;209;3.4;1.55;0
"2018-03-10 12:00:00";11.35593220339;12.866666666667;-0.071666666666667;41.041666666667;982.30666666667;205;1.9;0.905;0
"2018-03-10 13:00:00";12.416666666667;13.565;0.15166666666667;39.823333333333;982.02666666667;130;2.5;0.99;0
"2018-03-10 14:00:00";13.05;13.488333333333;0.39;40.741666666667;981.84666666667;176;1.8;0.91666666666667;0
"2018-03-10 15:00:00";19.762711864407;12.713333333333;0.57333333333333;43.425;981.92833333333;126;1.8;1.1166666666667;0
"2018-03-10 16:00:00";25.516666666667;11.89;1.3466666666667;48.505;982.16166666667;98;2.2;0.99666666666667;0
"2018-03-10 17:00:00";29.898305084746;11.243333333333;1.0233333333333;49.415;982.04333333333;87;2;0.85666666666667;0
"2018-03-10 18:00:00";34.847457627119;10.886666666667;0.85;49.985;982.035;80;2.2;0.88166666666667;0
"2018-03-10 19:00:00";49.338983050847;9.5266666666667;0.93;55.09;981.97;240;1;0.56833333333333;0
"2018-03-10 20:00:00";74;8.0266666666667;0.95166666666667;61.033333333333;982.00833333333;322;1.1;0.47333333333333;0
"2018-03-10 21:00:00";106.18333333333;7.2216666666667;0.75833333333333;63.515;981.76;322;1.1;0.52666666666667;0
"2018-03-10 22:00:00";121.05084745763;6.8083333333333;0.60666666666667;64.668333333333;981.59;310;0.8;0.41333333333333;0
"2018-03-10 23:00:00";125.61016949153;6.2933333333333;0.38833333333333;65.966666666667;981.67833333333;327;1.2;0.50833333333333;0
"2018-03-11 00:00:00";123.36666666667;5.7033333333333;0.30666666666667;68.286666666667;981.73;296;0.9;0.38666666666667;0
"2018-03-11 01:00:00";134.05;5.1816666666667;0.061666666666667;69.526666666667;981.45666666667;292;1.6;0.43;0
"2018-03-11 02:00:00";138.23333333333;4.1633333333333;-0.48833333333333;71.728333333333;981.255;279;1;0.46333333333333;0
"2018-03-11 03:00:00";136.06666666667;3.6616666666667;-0.72833333333333;73.005;981.22166666667;302;1.3;0.60333333333333;0
"2018-03-11 04:00:00";113.93220338983;3.3133333333333;-0.945;73.67;981.07833333333;338;1;0.54166666666667;0
"2018-03-11 05:00:00";109.61016949153;3.0583333333333;-1.2933333333333;73.123333333333;980.95666666667;335;1;0.525;0
"2018-03-11 06:00:00";105.42372881356;4.4916666666667;-0.595;69.625;981.055;19;1.4;0.61666666666667;0
"2018-03-11 07:00:00";95.683333333333;7.0833333333333;0.098333333333333;61.28;980.93833333333;329;2.1;0.87166666666667;0
"2018-03-11 08:00:00";48.466666666667;10.453333333333;0.79333333333333;51.233333333333;980.49666666667;109;2.9;0.97166666666667;0
"2018-03-11 09:00:00";27.266666666667;11.991666666667;1.0916666666667;47.261666666667;980.375;57;2.2;1.0583333333333;0
"2018-03-11 10:00:00";18.593220338983;13.781666666667;1.245;42.528333333333;980.025;68;2.1;1.0283333333333;0
"2018-03-11 11:00:00";14.566666666667;15.44;1.615;39.233333333333;979.19;117;3.3;1.0816666666667;0
"2018-03-11 12:00:00";12.016666666667;16.375;2.17;38.456666666667;978.25333333333;95;3.7;1.435;0
"2018-03-11 13:00:00";9.728813559322;16.94;2.2666666666667;37.335;977.57333333333;72;3.6;1.605;0
"2018-03-11 14:00:00";8.8;17.221666666667;2.4616666666667;37.2;976.71666666667;87;3.4;1.6883333333333;0
"2018-03-11 15:00:00";7.9661016949153;16.588333333333;2.8083333333333;39.71;976.31666666667;96;3.9;2.2116666666667;0
"2018-03-11 16:00:00";8.2881355932203;14.798333333333;2.7983333333333;44.486666666667;976.26833333333;122;2.9;1.6916666666667;0
"2018-03-11 17:00:00";6.6779661016949;13.3;2.0166666666667;46.363333333333;976.29;167;2.8;1.6666666666667;0
"2018-03-11 18:00:00";10.75;11.74;1.6716666666667;50.09;976.72666666667;161;2;0.88166666666667;0
"2018-03-11 19:00:00";16.050847457627;10.511666666667;1.5266666666667;53.82;976.72333333333;95;1.1;0.58666666666667;0
"2018-03-11 20:00:00";21.64406779661;9.4116666666667;1.4816666666667;57.683333333333;976.56333333333;70;1.4;0.57;0
"2018-03-11 21:00:00";19.186440677966;8.9816666666667;1.14;57.961666666667;976.28166666667;58;1.7;0.90166666666667;0
"2018-03-11 22:00:00";20.389830508475;8.7783333333333;1.0183333333333;58.243333333333;975.80166666667;68;2.2;0.98166666666667;0
"2018-03-11 23:00:00";16.406779661017;8.8733333333333;0.96;57.583333333333;975.18;104;3.1;1.3966666666667;0
"2018-03-12 00:00:00";29.898305084746;8.5933333333333;1.0366666666667;59.058333333333;974.36833333333;98;3.3;1.7916666666667;0
"2018-03-12 01:00:00";32.8;8.295;1.7083333333333;63.213333333333;973.14;117;2.9;1.6533333333333;0
"2018-03-12 02:00:00";26.237288135593;8.3583333333333;2.4;66.151666666667;972.19833333333;116;3.9;2.0416666666667;0.01
"2018-03-12 03:00:00";17.116666666667;8.795;3.2116666666667;68.038333333333;971.61333333333;105;2.5;1.4366666666667;0
"2018-03-12 04:00:00";16.2;9.6466666666667;3.5216666666667;65.698333333333;971.26666666667;80;2.5;1.3233333333333;0
"2018-03-12 05:00:00";10.830508474576;10.808333333333;3.4533333333333;60.463333333333;970.91833333333;96;2.7;1.3783333333333;0
"2018-03-12 06:00:00";11.152542372881;11.356666666667;3.3233333333333;57.74;970.46333333333;105;2.1;1.09;0
"2018-03-12 07:00:00";15.966101694915;11.963333333333;3.36;55.633333333333;970.275;111;1.6;0.81;0
"2018-03-12 08:00:00";16.533333333333;12.748333333333;3.31;52.675;969.955;113;2.9;1.62;0
"2018-03-12 09:00:00";14.866666666667;13.876666666667;3.725;50.41;969.50333333333;156;3.9;2.5083333333333;0
"2018-03-12 10:00:00";6.7796610169492;16.326666666667;3.4733333333333;42.473333333333;969.39333333333;200;10;3.47;0
"2018-03-12 11:00:00";2.6101694915254;17.318333333333;2.0433333333333;35.898333333333;969.44333333333;214;9.1;6.0816666666667;0
"2018-03-12 12:00:00";3.135593220339;16.856666666667;1.7166666666667;36.108333333333;969.65166666667;226;9.1;5.16;0
"2018-03-12 13:00:00";2.5833333333333;17.058333333333;1.5816666666667;35.293333333333;969.45;229;6.2;3.7933333333333;0
"2018-03-12 14:00:00";2.2542372881356;16.618333333333;1.5633333333333;36.241666666667;969.24833333333;220;4.9;3.4716666666667;0
"2018-03-12 15:00:00";5.5423728813559;14.931666666667;3.2733333333333;46.551666666667;969.58;244;7.7;3.83;0
"2018-03-12 16:00:00";5.4833333333333;13.06;3.92;53.88;970.54666666667;244;7.6;3.9116666666667;0
"2018-03-12 17:00:00";3.75;12.646666666667;2.57;50.306666666667;970.745;231;6.2;3.53;0
"2018-03-12 18:00:00";5.1694915254237;12.326666666667;1.9166666666667;49.061666666667;971.06666666667;214;4.5;2.655;0
"2018-03-12 19:00:00";5.1;11.826666666667;1.5483333333333;49.393333333333;971.09833333333;210;3.7;1.6016666666667;0
"2018-03-12 20:00:00";6.65;10.566666666667;1.7916666666667;54.611666666667;971.43833333333;206;3.5;2.2216666666667;0
"2018-03-12 21:00:00";8.1694915254237;9.9033333333333;1.895;57.52;971.84;218;2.7;1.575;0
"2018-03-12 22:00:00";10.05;9.995;1.3616666666667;55.018333333333;971.82166666667;223;2.9;2.1283333333333;0
"2018-03-12 23:00:00";7.3833333333333;10.118333333333;1.595;55.461666666667;971.89666666667;262;4.1;2.265;0
"2018-03-13 00:00:00";3.271186440678;9.835;2.2066666666667;59.028333333333;972.26333333333;253;3.5;1.9266666666667;0
"2018-03-13 01:00:00";2.7627118644068;9.7166666666667;2.3916666666667;60.355;972.17166666667;243;3.5;2.08;0.0083333333333333
"2018-03-13 02:00:00";3.1016949152542;9.2883333333333;2.5566666666667;62.833333333333;972.285;215;2.7;1.455;0
"2018-03-13 03:00:00";3.8135593220339;9.1516666666667;2.9333333333333;65.088333333333;972.645;242;3.4;1.3383333333333;0
"2018-03-13 04:00:00";4.8666666666667;9.0766666666667;2.79;64.76;972.93833333333;272;2.2;1.3283333333333;0
"2018-03-13 05:00:00";5.5593220338983;9.165;2.9;64.878333333333;973.645;238;1.6;0.69833333333333;0
"2018-03-13 06:00:00";8.9661016949153;9.5866666666667;3.0016666666667;63.546666666667;974.30833333333;250;3.1;0.925;0
"2018-03-13 07:00:00";9.1186440677966;10.651666666667;2.685;57.88;974.83833333333;256;4.3;2.5133333333333;0
"2018-03-13 08:00:00";6.2881355932203;11.2;2.2;53.936666666667;975.34833333333;258;6.7;3.7533333333333;0
"2018-03-13 09:00:00";6.8166666666667;11.426666666667;1.995;52.335;975.78833333333;278;6;4.295;0
"2018-03-13 10:00:00";7.3728813559322;12.431666666667;2.015;49.058333333333;975.85;266;7.4;4.4983333333333;0
"2018-03-13 11:00:00";5.85;13.061666666667;1.48;45.31;975.745;259;7.4;4.19;0
"2018-03-13 12:00:00";5.9830508474576;12.951666666667;1.3933333333333;45.385;975.815;277;5.9;3.3433333333333;0
"2018-03-13 13:00:00";7.7796610169492;12.588333333333;1.455;46.656666666667;976.12166666667;272;5.6;3.3583333333333;0
"2018-03-13 14:00:00";9.55;12.341666666667;1.325;46.958333333333;976.27833333333;262;4.2;2.6583333333333;0
"2018-03-13 15:00:00";9.6666666666667;12.176666666667;1.175;46.978333333333;976.525;250;5.5;3.3016666666667;0
"2018-03-13 16:00:00";17.779661016949;11.638333333333;1.37;49.388333333333;977.10833333333;247;4.9;2.8983333333333;0
"2018-03-13 17:00:00";16.864406779661;11.275;1.5683333333333;51.285;977.90833333333;248;3.8;2.3416666666667;0
"2018-03-13 18:00:00";23.733333333333;10.908333333333;1.6066666666667;52.68;978.155;264;2.5;1.4716666666667;0
"2018-03-13 19:00:00";28.932203389831;10.455;1.535;54.021666666667;978.365;282;2;1.455;0
"2018-03-13 20:00:00";37.933333333333;9.8333333333333;1.4633333333333;56.038333333333;978.46666666667;265;1.6;0.86333333333333;0
"2018-03-13 21:00:00";58.694915254237;8.7483333333333;1.4583333333333;60.255;978.65333333333;260;2;1.0266666666667;0
"2018-03-13 22:00:00";62.716666666667;7.9316666666667;0.98166666666667;61.511666666667;978.685;271;2.3;1.4866666666667;0
"2018-03-13 23:00:00";72.661016949153;6.5866666666667;0.655;65.926666666667;978.70833333333;231;1.1;0.74;0
"2018-03-14 00:00:00";83.728813559322;5.6083333333333;0.67166666666667;70.575;978.78833333333;244;1.7;0.84833333333333;0
"2018-03-14 01:00:00";84.745762711864;5.6016666666667;0.58333333333333;70.141666666667;978.83166666667;295;1.1;0.59166666666667;0
"2018-03-14 02:00:00";87.45;5.2633333333333;0.46;71.176666666667;978.88833333333;255;1.2;0.63166666666667;0
"2018-03-14 03:00:00";91.101694915254;4.7566666666667;0.18166666666667;72.245;979.12666666667;233;1.7;0.71;0
"2018-03-14 04:00:00";86.152542372881;4.57;0.15833333333333;73.046666666667;979.36166666667;237;2;1.2733333333333;0
"2018-03-14 05:00:00";58.762711864407;5.6966666666667;0.47666666666667;69.136666666667;979.66;254;2.5;1.465;0
"2018-03-14 06:00:00";20.898305084746;7.8983333333333;0.92833333333333;61.41;980.27333333333;278;2.4;1.5033333333333;0
"2018-03-14 07:00:00";27.033333333333;8.1533333333333;1.1183333333333;61.208333333333;980.87166666667;302;3.3;1.49;0
"2018-03-14 08:00:00";22.745762711864;8.155;1.9866666666667;65.111666666667;981.19333333333;269;3.5;2.175;0.0016666666666667
"2018-03-14 09:00:00";24.1;8.0916666666667;2.2566666666667;66.643333333333;981.48;250;5.5;2.8216666666667;0
"2018-03-14 10:00:00";29.423728813559;7.9783333333333;2.4116666666667;67.926666666667;981.67833333333;250;5.6;2.9166666666667;0
"2018-03-14 11:00:00";33.220338983051;7.51;3.135;73.836666666667;981.81666666667;276;3.6;2.1733333333333;0.0033333333333333
"2018-03-14 12:00:00";20.35593220339;6.6716666666667;2.47;74.576666666667;982.02;295;5.1;3.255;0
"2018-03-14 13:00:00";17.016949152542;5.8666666666667;1.65;74.345;982.50833333333;284;4;2.3633333333333;0.44
"2018-03-14 14:00:00";21.457627118644;5.6783333333333;1.8633333333333;76.52;982.78166666667;256;3.2;1.8533333333333;0.205
"2018-03-14 15:00:00";27.881355932203;5.8266666666667;2.055;76.753333333333;982.925;272;2.7;1.5916666666667;0.0033333333333333
"2018-03-14 16:00:00";37.661016949153;5.4233333333333;1.8216666666667;77.595;983.40166666667;264;3.2;1.7583333333333;0.015
"2018-03-14 17:00:00";38.033333333333;4.965;1.4;77.69;983.93666666667;282;3.5;1.8483333333333;0.16333333333333
"2018-03-14 18:00:00";42.45;4.6;1.07;77.823333333333;984.16;270;2.8;1.6966666666667;0.023333333333333
"2018-03-14 19:00:00";36.542372881356;4.235;0.685;77.725;984.16666666667;267;2.6;1.3566666666667;0
"2018-03-14 20:00:00";33.716666666667;4.2066666666667;0.51;76.88;984.25333333333;258;1.7;0.995;0
"2018-03-14 21:00:00";49.745762711864;4.205;0.58166666666667;77.34;984.085;213;1.2;0.745;0
"2018-03-14 22:00:00";66.083333333333;4.1266666666667;0.67;78.203333333333;983.97;278;2.2;1.1216666666667;0
"2018-03-14 23:00:00";83.338983050847;4.0366666666667;0.665;78.621666666667;983.93;282;2.2;1.3066666666667;0
"2018-03-15 00:00:00";82.864406779661;4.0766666666667;0.76333333333333;78.913333333333;983.82;269;1.3;0.61833333333333;0
"2018-03-15 01:00:00";75.35593220339;4.15;0.69;78.22;983.485;337;1.3;0.47166666666667;0
"2018-03-15 02:00:00";66.583333333333;4.0866666666667;0.42333333333333;77.023333333333;983.155;7;1.7;0.66666666666667;0
"2018-03-15 03:00:00";43.779661016949;4.0533333333333;-0.17;74.03;983.255;16;2.3;0.99833333333333;0
"2018-03-15 04:00:00";36.333333333333;3.8833333333333;-0.29166666666667;74.24;983.345;44;2.4;1.1983333333333;0
"2018-03-15 05:00:00";31.237288135593;3.85;-0.255;74.575;983.43;50;2.6;1.4983333333333;0
"2018-03-15 06:00:00";26.116666666667;3.8466666666667;-0.16333333333333;75.09;983.66833333333;46;3.6;2.1283333333333;0
"2018-03-15 07:00:00";22.883333333333;3.925;-0.22;74.37;984.06;42;4.4;2.425;0
"2018-03-15 08:00:00";15.95;4.2583333333333;-0.62833333333333;70.543333333333;984.13166666667;59;4.2;1.9983333333333;0
"2018-03-15 09:00:00";12.333333333333;4.7366666666667;-0.92166666666667;66.806666666667;984.08833333333;74;3.3;1.8266666666667;0
"2018-03-15 10:00:00";8.3220338983051;5.175;-1.8116666666667;60.745;983.98166666667;69;3.9;2.0316666666667;0
"2018-03-15 11:00:00";13.203389830508;5.6683333333333;-2.2083333333333;56.936666666667;983.71333333333;68;3.3;1.7333333333333;0
"2018-03-15 12:00:00";14.898305084746;5.8266666666667;-2.0083333333333;57.176666666667;983.39833333333;104;3.3;1.6233333333333;0
"2018-03-15 13:00:00";17.677966101695;6.1433333333333;-1.3916666666667;58.538333333333;983.07666666667;88;3.2;1.6733333333333;0
"2018-03-15 14:00:00";17.166666666667;6.3666666666667;-1.2983333333333;57.998333333333;982.735;93;4.6;2.06;0
"2018-03-15 15:00:00";19;6.4433333333333;-1.1616666666667;58.333333333333;982.46;90;4.3;2.035;0
"2018-03-15 16:00:00";23.366666666667;6.1966666666667;-1.2116666666667;59.101666666667;982.26166666667;94;3.9;2.175;0
"2018-03-15 17:00:00";30.372881355932;5.6283333333333;-1.1633333333333;61.623333333333;982.45833333333;83;3.5;1.7483333333333;0
"2018-03-15 18:00:00";38.271186440678;5.245;-1.3316666666667;62.59;982.72;78;3;1.6916666666667;0
"2018-03-15 19:00:00";36.542372881356;4.4616666666667;-0.83166666666667;68.503333333333;982.86;71;3.5;1.95;0
"2018-03-15 20:00:00";35.389830508475;3.8066666666667;-0.88;71.445;982.61666666667;70;3.9;2.0766666666667;0
"2018-03-15 21:00:00";39.466666666667;3.3966666666667;-0.96333333333333;73.105;982.06666666667;72;3.7;1.9183333333333;0
"2018-03-15 22:00:00";41.457627118644;3.1666666666667;-1.065;73.798333333333;981.39166666667;82;3.6;1.6233333333333;0
"2018-03-15 23:00:00";42.6;2.8783333333333;-1.14;74.888333333333;981.12666666667;71;3.5;1.6933333333333;0
"2018-03-16 00:00:00";41.610169491525;2.5166666666667;-1.2183333333333;76.353333333333;980.725;64;3.2;1.7983333333333;0
"2018-03-16 01:00:00";41.220338983051;2.5216666666667;-1.0783333333333;77.133333333333;980.145;72;3.7;1.955;0
"2018-03-16 02:00:00";46.084745762712;2.5333333333333;-0.99333333333333;77.615;979.93;68;3.3;1.9133333333333;0
"2018-03-16 03:00:00";45.542372881356;2.4066666666667;-0.93833333333333;78.615;979.62;70;4.1;2.1666666666667;0
"2018-03-16 04:00:00";42.220338983051;2.4233333333333;-0.70833333333333;79.778333333333;979.25166666667;66;3.6;2.135;0
"2018-03-16 05:00:00";41.183333333333;2.6016666666667;-0.58166666666667;79.608333333333;979.08333333333;69;4.5;2.3583333333333;0.046666666666667
"2018-03-16 06:00:00";38.966666666667;2.9566666666667;-0.19166666666667;79.741666666667;978.80166666667;56;4.1;2.1483333333333;0.0033333333333333
"2018-03-16 07:00:00";37.15;3.4716666666667;0.19166666666667;79.143333333333;978.23833333333;63;3.9;2.495;0
"2018-03-16 08:00:00";37.383333333333;3.9433333333333;0.585;78.685;977.58166666667;76;4.1;2.4683333333333;0.0083333333333333
"2018-03-16 09:00:00";38.15;4.5583333333333;1.185;78.771666666667;976.95333333333;74;4.1;2.0283333333333;0.255
"2018-03-16 10:00:00";37.813559322034;5.0066666666667;1.7533333333333;79.51;976.075;72;3.9;2.2183333333333;0.31666666666667
"2018-03-16 11:00:00";36.491525423729;5.44;2.2416666666667;79.83;975.21833333333;73;3.1;1.7166666666667;0.36333333333333
"2018-03-16 12:00:00";37.583333333333;5.765;2.6866666666667;80.57;974.42333333333;58;2.3;1.09;0.44833333333333
"2018-03-16 13:00:00";37.813559322034;6.0633333333333;3.0733333333333;81.098333333333;973.87166666667;23;1.8;0.81333333333333;0.255
"2018-03-16 14:00:00";31.508474576271;6.3266666666667;3.265;80.783333333333;973.24666666667;41;2.3;1.4466666666667;0.31666666666667
"2018-03-16 15:00:00";26.847457627119;5.72;2.6566666666667;80.701666666667;973.04;10;4.7;1.8766666666667;0.41
"2018-03-16 16:00:00";11.728813559322;2.95;-0.295;79.238333333333;973.53666666667;26;5.9;3.3733333333333;0.54666666666667
"2018-03-16 17:00:00";10.816666666667;1.3766666666667;-1.9666666666667;78.468333333333;974.30833333333;38;6.4;3.465;0.14
"2018-03-16 18:00:00";13.881355932203;0.31333333333333;-2.94;78.838333333333;975.06;37;6;3.415;0
"2018-03-16 19:00:00";15.627118644068;-0.69833333333333;-3.6916666666667;80.193333333333;975.77166666667;34;5.5;3.105;0
"2018-03-16 20:00:00";18.745762711864;-1.4983333333333;-4.3983333333333;80.583333333333;976.81666666667;33;4.9;2.7783333333333;0
"2018-03-16 21:00:00";16.694915254237;-2.0783333333333;-5.0583333333333;80.045;978.01833333333;16;4.5;2.6;0
"2018-03-16 22:00:00";14.881355932203;-2.4683333333333;-5.8683333333333;77.525;978.69833333333;20;5.1;2.7116666666667;0
"2018-03-16 23:00:00";16.440677966102;-2.69;-6.8783333333333;72.893333333333;979.3;29;5.8;2.9983333333333;0
"2018-03-17 00:00:00";14.576271186441;-2.945;-7.555;70.5;980.195;32;4.7;2.7283333333333;0
"2018-03-17 01:00:00";14.116666666667;-3.1616666666667;-8.09;68.75;980.98166666667;31;5.7;3.245;0
"2018-03-17 02:00:00";13.135593220339;-3.4266666666667;-8.495;67.978333333333;981.46166666667;39;4.9;3.2566666666667;0
"2018-03-17 03:00:00";11.067796610169;-3.765;-8.75;68.333333333333;981.99833333333;41;5.6;3.3466666666667;0
"2018-03-17 04:00:00";10.796610169492;-4.22;-8.85;70.171666666667;982.54;44;6.2;3.5183333333333;0
"2018-03-17 05:00:00";11.55;-4.3383333333333;-9.1966666666667;68.88;983.10666666667;59;5.7;3.2466666666667;0
"2018-03-17 06:00:00";12.483333333333;-4.575;-9.26;69.766666666667;983.51833333333;58;5.5;3.1566666666667;0
"2018-03-17 07:00:00";14.050847457627;-4.65;-9.305;69.941666666667;983.87;64;5.4;3.28;0
"2018-03-17 08:00:00";13.152542372881;-4.5433333333333;-9.395;68.893333333333;983.985;69;5.8;3.4183333333333;0
"2018-03-17 09:00:00";14.448275862069;-4.3316666666667;-9.5283333333333;67.056666666667;983.84166666667;71;6.1;3.2016666666667;0
"2018-03-17 10:00:00";14.593220338983;-4.1666666666667;-9.6483333333333;65.663333333333;984.12666666667;70;5.6;3.53;0
"2018-03-17 11:00:00";13.050847457627;-4.0983333333333;-9.835;64.345;983.68833333333;67;6.7;3.89;0
"2018-03-17 12:00:00";13.616666666667;-4.2783333333333;-10.181666666667;63.498333333333;983.57333333333;68;6.3;3.9883333333333;0
"2018-03-17 13:00:00";13.186440677966;-4.4366666666667;-10.578333333333;62.246666666667;983.87833333333;69;7;4.5366666666667;0
"2018-03-17 14:00:00";14.28813559322;-4.56;-10.393333333333;63.763333333333;983.825;68;6.7;4.0316666666667;0
"2018-03-17 15:00:00";16.118644067797;-4.7966666666667;-10.396666666667;64.933333333333;983.89;65;6.5;4.04;0
"2018-03-17 16:00:00";14.516666666667;-4.945;-10.438333333333;65.418333333333;984.20833333333;68;6.7;4.035;0
"2018-03-17 17:00:00";14.898305084746;-5.1083333333333;-10.316666666667;66.846666666667;984.55833333333;66;7.5;4.2633333333333;0
"2018-03-17 18:00:00";11.440677966102;-5.29;-11.23;63.043333333333;984.58166666667;68;8.7;4.885;0
"2018-03-17 19:00:00";11.483333333333;-5.3366666666667;-11.605;61.356666666667;984.73;67;7.4;4.4833333333333;0
"2018-03-17 20:00:00";11.186440677966;-5.6583333333333;-11.546666666667;63.241666666667;984.66666666667;69;7.5;5.1283333333333;0
"2018-03-17 21:00:00";13.283333333333;-6.03;-12.476666666667;60.385;984.735;67;7.7;4.6666666666667;0
"2018-03-17 22:00:00";10.949152542373;-6.38;-13.761666666667;55.851666666667;985.165;67;7.5;4.4983333333333;0
"2018-03-17 23:00:00";10.1;-6.7566666666667;-14.425;54.426666666667;985.31666666667;69;7.8;4.8333333333333;0
"2018-03-18 00:00:00";8.5084745762712;-7.1016666666667;-14.97;53.448333333333;985.15166666667;71;7.5;4.5516666666667;0
"2018-03-18 01:00:00";7.3166666666667;-7.5683333333333;-15.611666666667;52.581666666667;984.71833333333;70;7.4;4.7333333333333;0
"2018-03-18 02:00:00";7.3559322033898;-7.9983333333333;-16.091666666667;52.238333333333;984.855;69;8.1;4.585;0
"2018-03-18 03:00:00";7.2881355932203;-8.3483333333333;-16.393333333333;52.308333333333;984.875;69;7.9;4.2333333333333;0
"2018-03-18 04:00:00";6.8166666666667;-8.6883333333333;-16.536666666667;53.095;984.94166666667;66;6.7;4.2483333333333;0
