time;averageAirTemp;averageDewPointTemperature;averageRelativeHumidity;averageAirPressure;averageWindDirection;maxWindSpeed;averageWindSpeed;rainIntensity;averagePm10
"2019-07-13 09:00:00";14.781666666667;8.085;64.291666666667;986.57333333333;262;1.1;0.59333333333333;0;14.003389830508
"2019-07-13 10:00:00";13.558333333333;8.3266666666667;70.706666666667;986.57;266;1;0.58666666666667;0;11.886666666667
"2019-07-13 11:00:00";12.576666666667;8.1833333333333;74.613333333333;986.54;264;1.9;0.81833333333333;0;10.932203389831
"2019-07-13 12:00:00";11.83;7.8283333333333;76.458333333333;986.51833333333;266;1.5;0.77333333333333;0;11.191525423729
"2019-07-13 13:00:00";11.286666666667;7.3116666666667;76.54;986.57666666667;281;1.5;0.815;0;11.620338983051
"2019-07-13 14:00:00";11.131666666667;7.13;76.33;986.7;286;0.9;0.51166666666667;0;7.9847457627119
"2019-07-13 15:00:00";12.546666666667;7.41;70.96;986.88333333333;241;1;0.50333333333333;0;7.1583333333333
"2019-07-13 16:00:00";15.173333333333;7.8933333333333;61.918333333333;987.09833333333;194;1.3;0.50666666666667;0;10.795
"2019-07-13 17:00:00";17.63;7.5333333333333;51.686666666667;987.22166666667;217;1.4;0.65833333333333;0;15.333333333333
"2019-07-13 18:00:00";19.866666666667;6.75;42.568333333333;987.245;197;1.7;0.81166666666667;0;14.196666666667
"2019-07-13 19:00:00";20.81;5.9316666666667;37.961666666667;987.20333333333;224;3.3;1.515;0;12.983050847458
"2019-07-13 20:00:00";21.455;5.2783333333333;34.875;987.205;240;2.5;1.3283333333333;0;13.651666666667
"2019-07-13 21:00:00";22.281666666667;5.6233333333333;33.918333333333;987.155;222;3.6;1.6983333333333;0;12.716666666667
"2019-07-13 22:00:00";22.66;5.5433333333333;32.968333333333;987.12333333333;309;3.4;1.4316666666667;0;11.693220338983
"2019-07-13 23:00:00";22.91;5.2883333333333;31.92;987.05;235;3.4;1.58;0;12.94
"2019-07-14 00:00:00";23.458333333333;5.25;30.773333333333;986.88666666667;256;2.9;1.215;0;13.096666666667
"2019-07-14 01:00:00";23.635;5.3816666666667;30.74;986.71833333333;276;2.3;1.3083333333333;0;15.338983050847
"2019-07-14 02:00:00";23.855;5.39;30.36;986.42833333333;277;3.1;1.6133333333333;0;12.003389830508
"2019-07-14 03:00:00";24.263333333333;5.5283333333333;29.915;986.49833333333;245;1.9;1.1383333333333;0;11.941666666667
"2019-07-14 04:00:00";23.903333333333;6.06;31.723333333333;986.6;235;1.7;1.07;0;14.77
"2019-07-14 05:00:00";22.076666666667;7.5933333333333;39.505;986.675;252;1.4;0.6;0;14.108474576271
"2019-07-14 06:00:00";19.49;8.27;48.343333333333;987.22666666667;276;0.9;0.375;0;15.005084745763
"2019-07-14 07:00:00";17.638333333333;8.905;56.655;987.50833333333;275;1.9;0.83;0;12.122033898305
"2019-07-14 08:00:00";16.321666666667;9.4616666666667;63.908333333333;987.69;286;0.7;0.35333333333333;0;8.6389830508475
"2019-07-14 09:00:00";15.098333333333;9.3;68.305;987.915;281;1.5;0.775;0;2.2
"2019-07-14 10:00:00";13.958333333333;8.92;71.65;988.06;254;1.5;0.73166666666667;0;2.8186440677966
"2019-07-14 11:00:00";13.533333333333;8.8233333333333;73.228333333333;988.145;327;1.2;0.41333333333333;0;3.045
"2019-07-14 12:00:00";12.641666666667;8.46;75.701666666667;988.29166666667;281;1.1;0.53666666666667;0;5.6457627118644
"2019-07-14 13:00:00";11.991666666667;7.8616666666667;75.863333333333;988.3;295;1.1;0.625;0;6.9677966101695
"2019-07-14 14:00:00";12.016666666667;7.8016666666667;75.446666666667;988.295;278;1.2;0.465;0;6.7322033898305
"2019-07-14 15:00:00";13.348333333333;7.83;69.295;988.39833333333;271;0.9;0.475;0;6.055
"2019-07-14 16:00:00";16.656666666667;7.9133333333333;56.451666666667;988.63333333333;244;1;0.42;0;6.3316666666667
"2019-07-14 17:00:00";19.393333333333;8.3583333333333;48.923333333333;988.71666666667;203;1.6;0.66666666666667;0;8.1254237288136
"2019-07-14 18:00:00";21.998333333333;8.875;43.126666666667;988.71166666667;202;2.8;1;0;10.065
"2019-07-14 19:00:00";24.225;8.4583333333333;36.688333333333;988.655;227;3.4;1.525;0;10.662711864407
"2019-07-14 20:00:00";25.218333333333;8.7316666666667;35.168333333333;988.50666666667;218;5.3;2.6833333333333;0;10.891666666667
"2019-07-14 21:00:00";26.158333333333;8.1716666666667;32.068333333333;988.38333333333;262;4.6;1.96;0;10.835593220339
"2019-07-14 22:00:00";27.361666666667;7.4433333333333;28.403333333333;987.90833333333;229;5.5;2.5383333333333;0;11.045762711864
"2019-07-14 23:00:00";27.93;7.1916666666667;26.996666666667;987.69666666667;276;3.9;2.0283333333333;0;11.453333333333
"2019-07-15 00:00:00";26.963333333333;7.2083333333333;28.81;987.91666666667;293;6.5;3.2783333333333;0;12.608474576271
"2019-07-15 01:00:00";24.398333333333;8.6083333333333;36.653333333333;988.69666666667;331;4.7;2.36;0;13.746666666667
"2019-07-15 02:00:00";23.765;9.24;39.701666666667;988.98333333333;273;4.7;2.1716666666667;0;14.610169491525
"2019-07-15 03:00:00";22.143333333333;9.465;44.538333333333;989.22333333333;255;6.3;3.3283333333333;0;16.115254237288
"2019-07-15 04:00:00";21.22;9.8066666666667;48.138333333333;989.07;236;4.1;1.5183333333333;0;15.225423728814
"2019-07-15 05:00:00";20.535;10.041666666667;51.043333333333;989.08;238;2.5;1.39;0;9.0627118644068
"2019-07-15 06:00:00";19.771666666667;10.495;55.085;989.435;179;1.4;0.54833333333333;0;7.5280701754386
"2019-07-15 07:00:00";19.293333333333;10.92;58.4;989.56166666667;258;2.5;1.095;0;4.4733333333333
"2019-07-15 08:00:00";18.481666666667;11.275;62.923333333333;989.89666666667;282;2.3;1.1966666666667;0;1.9694915254237
"2019-07-15 09:00:00";17.925;11.545;66.295;990.02333333333;211;1.5;0.545;0.17333333333333;1.8237288135593
"2019-07-15 10:00:00";17.62;12.24;70.785;989.96166666667;210;1;0.51666666666667;0.0033333333333333;1.5433333333333
"2019-07-15 11:00:00";17.413333333333;12.918333333333;74.92;989.98166666667;304;1.1;0.475;0.0033333333333333;1.63
"2019-07-15 12:00:00";17.14;12.991666666667;76.575;989.945;270;1.3;0.42;0;1.7220338983051
"2019-07-15 13:00:00";16.551666666667;12.888333333333;78.966666666667;990.085;296;1.2;0.62666666666667;0;2.8203389830508
"2019-07-15 14:00:00";16.31;12.831666666667;79.971666666667;990.32;305;0.8;0.44166666666667;0.035;3.7066666666667
"2019-07-15 15:00:00";16.546666666667;12.743333333333;78.311666666667;990.46833333333;226;1.2;0.57;0;3.9283333333333
"2019-07-15 16:00:00";17.568333333333;12.506666666667;72.281666666667;990.64166666667;245;1.5;0.58;0;3.71
"2019-07-15 17:00:00";18.475;12.428333333333;67.948333333333;990.995;235;1.5;0.74;0;4.1118644067797
"2019-07-15 18:00:00";20.495;12.346666666667;59.643333333333;991.10666666667;229;3.2;1.5033333333333;0;5.7525423728814
"2019-07-15 19:00:00";22.691666666667;11.856666666667;50.438333333333;991.16333333333;243;3.9;1.98;0;7.655
